"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/09/2018","29","Ozone","UXBRIDGE","25-027-0024","AQS",".","29",".","4","."
"10/10/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","3","."
"10/11/2018","21","Ozone","UXBRIDGE","25-027-0024","AQS","3","21",".","0","10"
"10/12/2018","22","Ozone","UXBRIDGE","25-027-0024","AQS",".","22",".","0","8"
"10/13/2018","22","Ozone","UXBRIDGE","25-027-0024","AQS",".","22",".","5","7"
"10/14/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS",".","28",".","20","23"
"10/15/2018","29","Ozone","UXBRIDGE","25-027-0024","AQS",".","29",".","20","20"
"10/16/2018","29","Ozone","UXBRIDGE","25-027-0024","AQS","2","29",".","5","22"
"10/17/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","17","20"
"10/18/2018","30","Ozone","UXBRIDGE","25-027-0024","AQS","2","30",".","9","17"
"10/19/2018","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","19","25"
"10/20/2018","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","9","21"
"10/21/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","10","21"
"10/22/2018","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29",".","24","27"
"10/23/2018","29","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","24",".","29","26"
"10/24/2018","23","Ozone","UXBRIDGE","25-027-0024","AQS","5","23",".","13","7"
"10/25/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","14","21"
"10/26/2018","30","Ozone","UXBRIDGE","25-027-0024","AQS","5","30",".","26","29"
"10/27/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","5","33",".","8","14"
"10/28/2018","23","Ozone","UXBRIDGE","25-027-0024","AQS","2","23",".","0","16"
"10/29/2018","21","Ozone","UXBRIDGE","25-027-0024","AQS","5","21",".","13","16"
"10/30/2018","23","Ozone","UXBRIDGE","25-027-0024","AQS","6","23",".","19","22"
"10/31/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","6","40",".","32","24"
"11/01/2018","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","26",".","36","25"
"11/02/2018","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","10","15"
"11/03/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","2","33",".","0","10"
"11/04/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","16","24"
"11/05/2018","23","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","23",".","23","16"
"11/06/2018","22","Ozone","UXBRIDGE","25-027-0024","AQS","6","22",".","0","20"
"11/07/2018","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30",".","2","25"
"11/08/2018","23","Ozone","UXBRIDGE","25-027-0024","AQS","5","23",".","22","21"
"11/09/2018","25","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","21",".","25","23"
"11/10/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".","2","13"
"11/11/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","2","33",".","10","10"
"11/12/2018","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","28",".","40","31"
"11/13/2018","30","Ozone","UXBRIDGE","25-027-0024","AQS","8","30",".","16","27"
"11/14/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","2","35",".","11","8"
"11/15/2018","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","25","21"
"11/16/2018","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34","2","4","23"
"11/17/2018","25","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","23",".","25","12"
"11/18/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","2","28",".","16","19"
"11/19/2018","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","16",".","52","25"
"11/20/2018","22","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","22",".","13","19"
"11/21/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","19","23"
"11/22/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31","14","23","3"
"11/23/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","25","20"
"11/24/2018","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","32",".","36","24"
"11/25/2018","29","Ozone","UXBRIDGE","25-027-0024","AQS","6","29",".","28","24"
"11/26/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","8","35",".","30","."
"11/27/2018","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","0","12"
"11/28/2018","22","Ozone","UXBRIDGE","25-027-0024","AQS","3","22","1","1","8"
"11/29/2018","25","Ozone","UXBRIDGE","25-027-0024","AQS","3","25",".","7","8"
"11/30/2018","34","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","25",".","19","34"
"12/01/2018","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","25",".","38","31"
"12/02/2018","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","26",".","28","25"
"12/03/2018","22","Ozone","UXBRIDGE","25-027-0024","AQS","7","22",".",".","17"
"12/04/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31","6","4","10"
"12/05/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".",".","31"
"12/06/2018","27","Ozone","UXBRIDGE","25-027-0024","AQS","5","27",".",".","25"
"12/07/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","5","31",".","16","16"
"12/08/2018","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","35",".","38","34"
"12/09/2018","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","57","23"
"12/10/2018","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","32","27","44","34"
"12/11/2018","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","27",".","62","38"
"12/12/2018","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","32",".","49","18"
"12/13/2018","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","24",".","52","29"
"12/14/2018","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","31",".","57","42"
"12/15/2018","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","28",".","25","25"
"12/16/2018","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","28","6","32","9"
"12/17/2018","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","26",".","28","13"
"12/18/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","26","9"
"12/19/2018","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31",".","40","38"
"12/20/2018","64","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","21",".","64","39"
"12/21/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","7","40",".","10","30"
"12/22/2018","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37","7","16","14"
"12/23/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","2","33",".","26","8"
"12/24/2018","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","21",".","53","19"
"12/25/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","32","6"
"12/26/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","30","17"
"12/27/2018","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","33",".","42","25"
"12/28/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","7","35","9","24","30"
"12/29/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","15","7"
"12/30/2018","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","32","23"
"12/31/2018","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","28",".","57","22"
