"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/02/2013","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","43",".","43","25"
"10/03/2013","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","37",".","34","36"
"10/04/2013","38","PM2.5","Worcester ywca","25-027-0016","AQS","7","34",".","38","29"
"10/05/2013","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","29",".","39","16"
"10/06/2013","23","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","23",".","19","8"
"10/07/2013","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","27","9","25","17"
"10/08/2013","30","Ozone","UXBRIDGE","25-027-0024","AQS","6","30",".",".","23"
"10/09/2013","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","30",".",".","20"
"10/10/2013","31","PM2.5","Worcester ywca","25-027-0016","AQS","6","22",".","31","20"
"10/11/2013","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","34",".","23","25"
"10/12/2013","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","23",".","46","19"
"10/13/2013","41","PM2.5","Worcester ywca","25-027-0016","AQS","5","29","12","41","23"
"10/14/2013","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","36","29"
"10/15/2013","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","26",".","41","28"
"10/16/2013","32","PM2.5","Worcester ywca","25-027-0016","AQS","7","28",".","32","25"
"10/17/2013","37","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","33",".","37","33"
"10/18/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","31",".","19","25"
"10/19/2013","53","PM2.5","Worcester ywca","25-027-0016","AQS","6","41","14","53","25"
"10/20/2013","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","35",".","23","24"
"10/21/2013","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","37",".","38","29"
"10/22/2013","45","PM2.5","Worcester ywca","25-027-0016","AQS","6","39",".","45","34"
"10/23/2013","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","25",".","28","28"
"10/24/2013","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","17","20"
"10/25/2013","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","30","7","23","25"
"10/26/2013","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","33",".","33","22"
"10/27/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","31",".","19","14"
"10/28/2013","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","28",".","30","24"
"10/29/2013","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","31",".","31","31"
"10/30/2013","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","24",".","59","34"
"10/31/2013","75","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","42","23","75","37"
"11/01/2013","39","Ozone","UXBRIDGE","25-027-0024","AQS","5","39",".","21","19"
"11/02/2013","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","38",".","35","25"
"11/03/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","18","8"
"11/04/2013","37","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","31",".","37","32"
"11/05/2013","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","10","34",".","52","40"
"11/06/2013","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39","11","26","31"
"11/07/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","7","9"
"11/08/2013","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","30",".","16","24"
"11/09/2013","29","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","28",".","29","22"
"11/10/2013","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","38","22"
"11/11/2013","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","17","22"
"11/12/2013","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","29","6","18","11"
"11/13/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","17","15"
"11/14/2013","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","30",".","30","."
"11/15/2013","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","32",".","46","36"
"11/16/2013","67","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","13","40",".","67","45"
"11/17/2013","81","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","13","34",".","81","31"
"11/18/2013","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","9","37","7","23","35"
"11/19/2013","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","33",".","15","10"
"11/20/2013","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","32",".","24","27"
"11/21/2013","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","13","31",".","55","43"
"11/22/2013","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","27",".","47","30"
"11/23/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","31",".","16","9"
"11/24/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31","8","14","2"
"11/25/2013","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","33",".","20","."
"11/26/2013","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","25",".","55","32"
"11/27/2013","35","Ozone","UXBRIDGE","25-027-0024","AQS","6","35",".","23","25"
"11/28/2013","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","23","8"
"11/29/2013","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","28","15"
"11/30/2013","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31","8","36","25"
"12/01/2013","63","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","29",".","63","29"
"12/02/2013","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","25",".","51","27"
"12/03/2013","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","31",".","62","23"
"12/04/2013","63","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","13","26",".","63","31"
"12/05/2013","85","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","15","22",".","85","28"
"12/06/2013","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","13","30","6","30","19"
"12/07/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","31",".","25","14"
"12/08/2013","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","30","25"
"12/09/2013","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","20",".","35","28"
"12/10/2013","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","27",".","43","23"
"12/11/2013","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","28",".","55","26"
"12/12/2013","44","PM10","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31","44","38","30"
"12/13/2013","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","29",".","52","29"
"12/14/2013","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","28",".","41","16"
"12/15/2013","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","30",".","23","20"
"12/16/2013","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31",".","41","26"
"12/17/2013","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","29",".","57","40"
"12/18/2013","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","28","10","48","27"
"12/19/2013","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","27",".","62","40"
"12/20/2013","73","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","10","22",".","73","41"
"12/21/2013","64","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","29",".","64","34"
"12/22/2013","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","29",".","42","17"
"12/23/2013","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","25",".","35","24"
"12/24/2013","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","8","32","19","26","11"
"12/25/2013","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","35","20"
"12/26/2013","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","21",".","58","33"
"12/27/2013","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","29",".","54","25"
"12/28/2013","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","27",".","59","37"
"12/29/2013","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","30",".","56","29"
"12/30/2013","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","36","19","23","27"
"12/31/2013","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31",".","38","25"
