"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"12/08/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/09/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/10/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/11/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/12/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/13/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/14/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/15/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/16/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/17/2013","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"12/18/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/19/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/20/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/21/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/22/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/23/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/24/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/25/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/26/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/27/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/28/2013","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/29/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/30/2013","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/31/2013","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
