"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"10/13/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/14/2014","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"10/15/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/16/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/17/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/18/2014","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"10/19/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/20/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/21/2014","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"10/22/2014","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/23/2014","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/24/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/25/2014","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"10/26/2014","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/27/2014","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"10/28/2014","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"10/29/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/30/2014","17","Ozone","PISECO LAKE","36-041-0005","AQS","17","."
"10/31/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/01/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/02/2014","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/03/2014","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/04/2014","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"11/05/2014","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/06/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/07/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/08/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/09/2014","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/10/2014","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/11/2014","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"11/12/2014","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/13/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/14/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/15/2014","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/16/2014","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/17/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/18/2014","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/19/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/20/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/21/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/22/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/23/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/24/2014","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/25/2014","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/26/2014","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/27/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/28/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/29/2014","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/30/2014","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"12/01/2014","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/02/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/03/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/04/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/05/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/06/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/07/2014","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/08/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/09/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/10/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/11/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/12/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/13/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/14/2014","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"12/15/2014","18","Ozone","PISECO LAKE","36-041-0005","AQS","18","."
"12/16/2014","15","Ozone","PISECO LAKE","36-041-0005","AQS","15","."
"12/17/2014","16","Ozone","PISECO LAKE","36-041-0005","AQS","16","."
"12/18/2014","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"12/19/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/20/2014","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/21/2014","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/22/2014","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/23/2014","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"12/24/2014","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"12/25/2014","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/26/2014","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/27/2014","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/28/2014","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
