"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"09/17/2019","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","20","11"
"09/18/2019","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30","7","22","6"
"09/19/2019","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","23","8"
"09/20/2019","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","30","9"
"09/21/2019","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".","36","20"
"09/22/2019","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","47",".","46","9"
"09/23/2019","46","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","46",".","45","8"
"09/24/2019","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","23","7","18","11"
"09/25/2019","21","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","20",".","21","7"
"09/26/2019","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","28","10"
"09/27/2019","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","22","10"
"09/28/2019","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","33","16"
"09/29/2019","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","24",".","16","6"
"09/30/2019","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26","9","20","13"
"10/01/2019","27","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","19",".","27","14"
"10/02/2019","20","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","16",".","20","6"
"10/03/2019","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","13",".","22","10"
"10/04/2019","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","13","7"
"10/05/2019","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","26",".","30","8"
"10/06/2019","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26","8","21","17"
"10/07/2019","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","14","18"
"10/08/2019","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","21","9"
"10/09/2019","28","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","21",".","28","10"
"10/10/2019","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30",".","27","13"
"10/11/2019","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","26","10"
"10/12/2019","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26","9","20","8"
"10/13/2019","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","22","8"
"10/14/2019","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","28","9"
"10/15/2019","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","26","14"
"10/16/2019","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","23","11"
"10/17/2019","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","3","3"
"10/18/2019","19","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","19","4","10","6"
"10/19/2019","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","32","11"
"10/20/2019","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","19",".","35","16"
"10/21/2019","41","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","41","14"
"10/22/2019","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","21","8"
"10/23/2019","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","16","15"
"10/24/2019","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","37",".","32","24"
"10/25/2019","28","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","21",".","28","18"
"10/26/2019","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","27",".","32","13"
"10/27/2019","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","29","3","14","12"
"10/28/2019","19","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","18",".","19","15"
"10/29/2019","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26",".","14","18"
"10/30/2019","29","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","27","14","29","16"
"10/31/2019","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","28",".","12","18"
"11/01/2019","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","10","7"
"11/02/2019","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30",".","36","10"
"11/03/2019","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","29",".","32","12"
"11/04/2019","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","29",".","35","20"
"11/05/2019","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","33","13","29","18"
"11/06/2019","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","27","18"
"11/07/2019","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","28",".","35","23"
"11/08/2019","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","17","14"
"11/09/2019","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","26",".","32","13"
"11/10/2019","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","38","20"
"11/11/2019","26","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","24","5","26","5"
"11/12/2019","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".","18","4"
"11/13/2019","37","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","31",".","37","26"
"11/14/2019","41","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","25",".","41","23"
"11/15/2019","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","36",".","45","22"
"11/16/2019","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34",".","29","21"
"11/17/2019","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","30","16","52","24"
"11/18/2019","31","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","29",".","31","17"
"11/19/2019","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","18",".","48","13"
"11/20/2019","41","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","41","8"
"11/21/2019","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","22",".","52","21"
"11/22/2019","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","29",".","34","18"
"11/23/2019","39","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","34","16","39","19"
"11/24/2019","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","19",".","48","17"
"11/25/2019","57","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","25",".","57","19"
"11/26/2019","63","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","26",".","63","24"
"11/27/2019","58","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","26",".","58","13"
"11/28/2019","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","12","2"
"11/29/2019","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31","4","14","3"
"11/30/2019","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".","23","12"
"12/01/2019","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32",".","38","19"
"12/02/2019","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".","18","6"
"12/03/2019","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","34",".","48","29"
"12/04/2019","59","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","18",".","59","25"
"12/05/2019","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","28","7","30","17"
"12/06/2019","27","NO2","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26",".","20","27"
"12/07/2019","47","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","29",".","47","25"
"12/08/2019","61","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","23",".","61","23"
"12/09/2019","43","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","9","22",".","43","30"
"12/10/2019","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30",".","16","15"
"12/11/2019","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35","13","18","14"
"12/12/2019","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","26","15"
"12/13/2019","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","27",".","20","14"
"12/14/2019","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","6","12"
"12/15/2019","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".","10","2"
"12/16/2019","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","37",".","27","21"
"12/17/2019","43","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","27","10","43","23"
"12/18/2019","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","33",".","29","18"
"12/19/2019","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","30",".","36","20"
"12/20/2019","59","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","29",".","59","30"
"12/21/2019","76","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","13",".","76","23"
"12/22/2019","88","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","8","7",".","88","32"
"12/23/2019","72","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","11","29","21","72","33"
"12/24/2019","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30",".","36","23"
"12/25/2019","65","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","21",".","65","21"
"12/26/2019","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","22",".","53","16"
"12/27/2019","55","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","27",".","55","21"
"12/28/2019","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","29",".","34","21"
"12/29/2019","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","25","12","53","14"
"12/30/2019","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".","13","12"
"12/31/2019","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","33",".","18","25"
