"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"09/16/2016","10","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","0",".",".","10","10"
"09/17/2016","20","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","0",".",".","20","13"
"09/18/2016","16","NO2","State of Vermont District Court Parking Lot","50-021-0002","AQS","0",".",".","15","16"
"09/19/2016","13","NO2","State of Vermont District Court Parking Lot","50-021-0002","AQS","1",".",".","6","13"
"09/20/2016","21","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1",".",".","21","10"
"09/21/2016","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1",".","18","22","."
"09/22/2016","17","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1",".",".","17","."
"09/23/2016","15","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","15","."
"09/24/2016","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","22","8"
"09/25/2016","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","18","8"
"09/26/2016","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","19","9"
"09/27/2016","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37","10","20","10"
"09/28/2016","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","19","9"
"09/29/2016","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","13","9"
"09/30/2016","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","9","16"
"10/01/2016","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","7","15"
"10/02/2016","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","7","8"
"10/03/2016","21","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","21","8","14","8"
"10/04/2016","20","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","20",".","15","11"
"10/05/2016","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","14","7"
"10/06/2016","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","18","8"
"10/07/2016","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","23","11"
"10/08/2016","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","20","15"
"10/09/2016","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25","6","19","1"
"10/10/2016","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","28","18"
"10/11/2016","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32",".","22","13"
"10/12/2016","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".","22","13"
"10/13/2016","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","24",".","18","."
"10/14/2016","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","19","14"
"10/15/2016","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30","9","28","13"
"10/16/2016","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","35","19"
"10/17/2016","33","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","28",".","33","13"
"10/18/2016","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","31","10"
"10/19/2016","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","16","11"
"10/20/2016","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","19","9"
"10/21/2016","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29","5","12","."
"10/22/2016","15","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","15",".","6","1"
"10/23/2016","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","0","31",".","8","2"
"10/24/2016","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","8","3"
"10/25/2016","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","10","4"
"10/26/2016","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","27",".","18","."
"10/27/2016","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","23","6","20","15"
"10/28/2016","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","23",".","8","9"
"10/29/2016","29","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","12",".","29","14"
"10/30/2016","18","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","18",".","15","3"
"10/31/2016","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","16","13"
"11/01/2016","37","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","22",".","37","12"
"11/02/2016","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","17","25","52","19"
"11/03/2016","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","18",".","40","12"
"11/04/2016","19","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","19",".","16","11"
"11/05/2016","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","13",".","45","18"
"11/06/2016","21","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","21",".","19","11"
"11/07/2016","43","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","19",".","43","16"
"11/08/2016","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","20","23","53","22"
"11/09/2016","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","26",".","35","20"
"11/10/2016","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","27",".","23","20"
"11/11/2016","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","13","7"
"11/12/2016","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".","12","16"
"11/13/2016","41","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","34",".","41","32"
"11/14/2016","61","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","34","24","61","29"
"11/15/2016","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","36",".","45","24"
"11/16/2016","20","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","20",".","20","14"
"11/17/2016","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","28","13"
"11/18/2016","56","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","18",".","56","16"
"11/19/2016","41","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","33",".","41","16"
"11/20/2016","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32","8","9","9"
"11/21/2016","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","8","4"
"11/22/2016","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","9","4"
"11/23/2016","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34",".","20","20"
"11/24/2016","26","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","23",".","26","16"
"11/25/2016","46","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","6",".","46","13"
"11/26/2016","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","19","10","45","12"
"11/27/2016","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","28",".","22","8"
"11/28/2016","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26",".","35","18"
"11/29/2016","27","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","21",".","27","19"
"11/30/2016","28","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26",".","28","16"
"12/01/2016","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","23",".","12","22"
"12/02/2016","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","23","6","10","8"
"12/03/2016","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","37",".","8","5"
"12/04/2016","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","26","23"
"12/05/2016","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","25",".","32","19"
"12/06/2016","51","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","19",".","51","15"
"12/07/2016","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","17",".","42","18"
"12/08/2016","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","27","12","38","19"
"12/09/2016","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","13","3"
"12/10/2016","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","37",".","38","22"
"12/11/2016","60","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","25",".","60","23"
"12/12/2016","29","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","28",".","29","20"
"12/13/2016","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","27",".","38","25"
"12/14/2016","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","38","11","38","34"
"12/15/2016","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","20","6"
"12/16/2016","55","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","33",".","55","26"
"12/17/2016","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","19",".","53","24"
"12/18/2016","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","38",".","45","24"
"12/19/2016","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","34",".",".","25"
"12/20/2016","56","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7",".","30","56","27"
"12/21/2016","54","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","28",".","54","21"
"12/22/2016","60","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","15",".","60","24"
"12/23/2016","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","42","32"
"12/24/2016","44","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","35",".","44","29"
"12/25/2016","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","27","21"
"12/26/2016","50","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32","14","50","25"
"12/27/2016","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26",".","15","8"
"12/28/2016","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26",".","18","14"
"12/29/2016","33","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","21",".","33","22"
"12/30/2016","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","15","9"
"12/31/2016","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","24","20"
