"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"11/24/2015","35","Ozone","","33-007-4001","AQS","35","."
"11/25/2015","44","Ozone","","33-007-4001","AQS","44","."
"11/26/2015","44","Ozone","","33-007-4001","AQS","44","15"
"11/27/2015","41","Ozone","","33-007-4001","AQS","41","."
"11/28/2015","44","Ozone","","33-007-4001","AQS","44","."
"11/29/2015","41","Ozone","","33-007-4001","AQS","41","9"
"11/30/2015","45","Ozone","","33-007-4001","AQS","45","."
"12/01/2015","46","Ozone","","33-007-4001","AQS","46","."
"12/02/2015","37","Ozone","","33-007-4001","AQS","37","1"
"12/03/2015","30","Ozone","","33-007-4001","AQS","30","."
"12/04/2015","40","Ozone","","33-007-4001","AQS","40","."
"12/05/2015","45","Ozone","","33-007-4001","AQS","45","9"
"12/06/2015","46","Ozone","","33-007-4001","AQS","46","."
"12/07/2015","46","Ozone","","33-007-4001","AQS","46","."
"12/08/2015","45","Ozone","","33-007-4001","AQS","45","16"
"12/09/2015","46","Ozone","","33-007-4001","AQS","46","."
"12/10/2015","44","Ozone","","33-007-4001","AQS","44","."
"12/11/2015","43","Ozone","","33-007-4001","AQS","43","17"
"12/12/2015","34","Ozone","","33-007-4001","AQS","34","."
"12/13/2015","45","Ozone","","33-007-4001","AQS","45","."
"12/14/2015","41","Ozone","","33-007-4001","AQS","41","6"
"12/15/2015","32","Ozone","","33-007-4001","AQS","32","."
"12/16/2015","46","Ozone","","33-007-4001","AQS","46","."
"12/17/2015","38","Ozone","","33-007-4001","AQS","38","1"
"12/18/2015","31","Ozone","","33-007-4001","AQS","31","."
"12/19/2015","31","Ozone","","33-007-4001","AQS","31","."
"12/20/2015","44","Ozone","","33-007-4001","AQS","44","5"
"12/21/2015","43","Ozone","","33-007-4001","AQS","43","."
"12/22/2015","37","Ozone","","33-007-4001","AQS","37","."
"12/23/2015","44","Ozone","","33-007-4001","AQS","44","7"
"12/24/2015","41","Ozone","","33-007-4001","AQS","41","."
"12/25/2015","42","Ozone","","33-007-4001","AQS","42","."
"12/26/2015","39","Ozone","","33-007-4001","AQS","39","5"
"12/27/2015","37","Ozone","","33-007-4001","AQS","37","."
"12/28/2015","43","Ozone","","33-007-4001","AQS","43","."
"12/29/2015","42","Ozone","","33-007-4001","AQS","42","3"
"12/30/2015","31","Ozone","","33-007-4001","AQS","31","."
"12/31/2015","30","Ozone","","33-007-4001","AQS","30","."
