"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"05/28/2017","35","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","35","15"
"05/29/2017","28","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","28","."
"05/30/2017","31","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","31","."
"05/31/2017","31","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","31","."
"06/01/2017","38","Ozone","","33-007-4001","AQS","38","."
"06/02/2017","31","Ozone","","33-007-4001","AQS","31","."
"06/03/2017","26","Ozone","","33-007-4001","AQS","26","3"
"06/04/2017","46","Ozone","","33-007-4001","AQS","46","."
"06/05/2017","46","Ozone","","33-007-4001","AQS","46","."
"06/06/2017","41","Ozone","","33-007-4001","AQS","41","5"
"06/07/2017","36","Ozone","","33-007-4001","AQS","36","."
"06/08/2017","47","Ozone","","33-007-4001","AQS","47","."
"06/09/2017","47","Ozone","","33-007-4001","AQS","47","17"
"06/10/2017","71","Ozone","","33-007-4001","AQS","71","."
"06/11/2017","77","Ozone","","33-007-4001","AQS","77","."
"06/12/2017","80","Ozone","","33-007-4001","AQS","80","51"
"06/13/2017","77","Ozone","","33-007-4001","AQS","77","."
"06/14/2017","45","Ozone","","33-007-4001","AQS","45","."
"06/15/2017","47","Ozone","","33-007-4001","AQS","47","12"
"06/16/2017","50","Ozone","","33-007-4001","AQS","50","."
"06/17/2017","64","Ozone","","33-007-4001","AQS","64","."
"06/18/2017","44","Ozone","","33-007-4001","AQS","44","19"
"06/19/2017","39","Ozone","","33-007-4001","AQS","39","."
"06/20/2017","41","Ozone","","33-007-4001","AQS","41","."
"06/21/2017","40","Ozone","","33-007-4001","AQS","40","10"
"06/22/2017","44","Ozone","","33-007-4001","AQS","44","."
"06/23/2017","46","Ozone","","33-007-4001","AQS","46","."
"06/24/2017","38","Ozone","","33-007-4001","AQS","38","16"
"06/25/2017","39","Ozone","","33-007-4001","AQS","39","."
"06/26/2017","38","Ozone","","33-007-4001","AQS","38","."
"06/27/2017","40","Ozone","","33-007-4001","AQS","40","10"
"06/28/2017","34","Ozone","","33-007-4001","AQS","34","."
"06/29/2017","50","Ozone","","33-007-4001","AQS","50","."
"06/30/2017","58","Ozone","","33-007-4001","AQS","58","32"
"07/01/2017","48","Ozone","","33-007-4001","AQS","48","."
"07/02/2017","43","Ozone","","33-007-4001","AQS","43","."
"07/03/2017","43","Ozone","","33-007-4001","AQS","43","14"
"07/04/2017","34","Ozone","","33-007-4001","AQS","34","."
"07/05/2017","41","Ozone","","33-007-4001","AQS","41","."
"07/06/2017","46","Ozone","","33-007-4001","AQS","46","23"
"07/07/2017","47","Ozone","","33-007-4001","AQS","47","."
"07/08/2017","51","Ozone","","33-007-4001","AQS","51","."
"07/09/2017","31","Ozone","","33-007-4001","AQS","31","14"
"07/10/2017","45","Ozone","","33-007-4001","AQS","45","."
"07/11/2017","46","Ozone","","33-007-4001","AQS","46","."
"07/12/2017","48","Ozone","","33-007-4001","AQS","48","23"
"07/13/2017","46","Ozone","","33-007-4001","AQS","46","."
"07/14/2017","48","Ozone","","33-007-4001","AQS","48","."
"07/15/2017","44","Ozone","","33-007-4001","AQS","44","10"
"07/16/2017","35","Ozone","","33-007-4001","AQS","35","."
"07/17/2017","64","Ozone","","33-007-4001","AQS","64","."
"07/18/2017","61","Ozone","","33-007-4001","AQS","61","22"
"07/19/2017","47","Ozone","","33-007-4001","AQS","47","."
"07/20/2017","45","Ozone","","33-007-4001","AQS","45","."
"07/21/2017","40","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","39","40"
"07/22/2017","42","Ozone","","33-007-4001","AQS","42","."
"07/23/2017","42","Ozone","","33-007-4001","AQS","42","."
"07/24/2017","43","Ozone","","33-007-4001","AQS","43","10"
"07/25/2017","40","Ozone","","33-007-4001","AQS","40","."
"07/26/2017","36","Ozone","","33-007-4001","AQS","36","."
"07/27/2017","39","Ozone","","33-007-4001","AQS","39","15"
"07/28/2017","37","Ozone","","33-007-4001","AQS","37","."
"07/29/2017","34","Ozone","","33-007-4001","AQS","34","."
"07/30/2017","29","Ozone","","33-007-4001","AQS","29","10"
"07/31/2017","33","Ozone","","33-007-4001","AQS","33","."
"08/01/2017","43","Ozone","","33-007-4001","AQS","43","."
"08/02/2017","42","Ozone","","33-007-4001","AQS","42","25"
"08/03/2017","51","Ozone","","33-007-4001","AQS","51","."
"08/04/2017","71","Ozone","","33-007-4001","AQS","71","."
"08/05/2017","40","Ozone","","33-007-4001","AQS","40","16"
"08/06/2017","26","Ozone","","33-007-4001","AQS","26","."
"08/07/2017","41","Ozone","","33-007-4001","AQS","41","."
"08/08/2017","40","Ozone","","33-007-4001","AQS","40","19"
"08/09/2017","26","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","26","."
"08/10/2017","42","Ozone","","33-007-4001","AQS","42","."
"08/11/2017","44","Ozone","","33-007-4001","AQS","44","41"
"08/12/2017","45","Ozone","","33-007-4001","AQS","45","."
"08/13/2017","37","Ozone","","33-007-4001","AQS","37","."
"08/14/2017","30","Ozone","","33-007-4001","AQS","30","18"
"08/15/2017","41","Ozone","","33-007-4001","AQS","41","."
"08/16/2017","38","Ozone","","33-007-4001","AQS","38","."
"08/17/2017","31","Ozone","","33-007-4001","AQS","31","."
"08/18/2017","43","Ozone","","33-007-4001","AQS","43","."
"08/19/2017","41","Ozone","","33-007-4001","AQS","41","."
"08/20/2017","29","Ozone","","33-007-4001","AQS","29","21"
"08/21/2017","48","Ozone","","33-007-4001","AQS","48","."
"08/22/2017","51","Ozone","","33-007-4001","AQS","51","."
"08/23/2017","35","Ozone","","33-007-4001","AQS","35","18"
"08/24/2017","34","Ozone","","33-007-4001","AQS","34","."
"08/25/2017","34","Ozone","","33-007-4001","AQS","34","."
"08/26/2017","31","Ozone","","33-007-4001","AQS","31","15"
"08/27/2017","31","Ozone","","33-007-4001","AQS","31","."
"08/28/2017","29","Ozone","","33-007-4001","AQS","29","."
"08/29/2017","45","Ozone","","33-007-4001","AQS","45","19"
"08/30/2017","44","Ozone","","33-007-4001","AQS","44","."
"08/31/2017","38","Ozone","","33-007-4001","AQS","38","."
"09/01/2017","28","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","28","9"
"09/02/2017","39","Ozone","","33-007-4001","AQS","39","."
"09/03/2017","36","Ozone","","33-007-4001","AQS","36","."
"09/04/2017","40","Ozone","","33-007-4001","AQS","40","23"
"09/05/2017","42","Ozone","","33-007-4001","AQS","42","."
"09/06/2017","45","Ozone","","33-007-4001","AQS","45","."
"09/07/2017","40","Ozone","","33-007-4001","AQS","40","15"
"09/08/2017","23","Ozone","","33-007-4001","AQS","23","."
"09/09/2017","24","Ozone","","33-007-4001","AQS","24","."
"09/10/2017","26","Ozone","","33-007-4001","AQS","26","11"
"09/11/2017","45","Ozone","","33-007-4001","AQS","45","."
"09/12/2017","42","Ozone","","33-007-4001","AQS","42","."
"09/13/2017","44","Ozone","","33-007-4001","AQS","44","."
"09/14/2017","45","Ozone","","33-007-4001","AQS","45","."
"09/15/2017","32","Ozone","","33-007-4001","AQS","32","."
"09/16/2017","39","Ozone","","33-007-4001","AQS","39","."
"09/17/2017","39","Ozone","","33-007-4001","AQS","39","."
"09/18/2017","38","Ozone","","33-007-4001","AQS","38","."
"09/19/2017","38","Ozone","","33-007-4001","AQS","38","."
"09/20/2017","33","Ozone","","33-007-4001","AQS","33","."
"09/21/2017","54","Ozone","","33-007-4001","AQS","54","."
"09/22/2017","54","Ozone","","33-007-4001","AQS","54","11"
"09/23/2017","50","Ozone","","33-007-4001","AQS","50","."
"09/24/2017","43","Ozone","","33-007-4001","AQS","43","."
"09/25/2017","40","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","39","40"
"09/26/2017","39","Ozone","","33-007-4001","AQS","39","."
"09/27/2017","44","Ozone","","33-007-4001","AQS","44","."
"09/28/2017","33","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","33","13"
"09/29/2017","36","Ozone","","33-007-4001","AQS","36","."
"09/30/2017","37","Ozone","","33-007-4001","AQS","37","."
"10/01/2017","42","Ozone","","33-007-4001","AQS","42","7"
"10/02/2017","43","Ozone","","33-007-4001","AQS","43","."
"10/03/2017","49","Ozone","","33-007-4001","AQS","49","."
"10/04/2017","46","Ozone","","33-007-4001","AQS","46","15"
"10/05/2017","31","Ozone","","33-007-4001","AQS","31","."
"10/06/2017","34","Ozone","","33-007-4001","AQS","34","."
"10/07/2017","43","Ozone","","33-007-4001","AQS","43","20"
"10/08/2017","40","Ozone","","33-007-4001","AQS","40","."
"10/09/2017","36","Ozone","","33-007-4001","AQS","36","."
"10/10/2017","44","Ozone","","33-007-4001","AQS","44","13"
"10/11/2017","40","Ozone","","33-007-4001","AQS","40","."
"10/12/2017","44","Ozone","","33-007-4001","AQS","44","."
"10/13/2017","44","Ozone","","33-007-4001","AQS","44","8"
"10/14/2017","35","Ozone","","33-007-4001","AQS","35","."
"10/15/2017","37","Ozone","","33-007-4001","AQS","37","."
"10/16/2017","31","Ozone","","33-007-4001","AQS","31","5"
"10/17/2017","31","Ozone","","33-007-4001","AQS","31","."
"10/18/2017","40","Ozone","","33-007-4001","AQS","40","."
"10/19/2017","43","Ozone","","33-007-4001","AQS","43","13"
"10/20/2017","37","Ozone","","33-007-4001","AQS","37","."
"10/21/2017","58","Ozone","","33-007-4001","AQS","58","."
"10/22/2017","46","Ozone","","33-007-4001","AQS","46","27"
"10/23/2017","46","Ozone","","33-007-4001","AQS","46","."
"10/24/2017","34","Ozone","","33-007-4001","AQS","34","."
"10/25/2017","34","Ozone","","33-007-4001","AQS","34","5"
"10/26/2017","34","Ozone","","33-007-4001","AQS","34","."
"10/27/2017","43","Ozone","","33-007-4001","AQS","43","."
"10/28/2017","42","Ozone","","33-007-4001","AQS","42","13"
"10/29/2017","39","Ozone","","33-007-4001","AQS","39","."
"10/30/2017","37","Ozone","","33-007-4001","AQS","37","."
"10/31/2017","25","Ozone","","33-007-4001","AQS","25","."
"11/01/2017","31","Ozone","","33-007-4001","AQS","31","."
"11/02/2017","41","Ozone","","33-007-4001","AQS","41","."
"11/03/2017","33","Ozone","","33-007-4001","AQS","33","."
"11/04/2017","40","Ozone","","33-007-4001","AQS","40","."
"11/05/2017","31","Ozone","","33-007-4001","AQS","31","."
"11/06/2017","35","Ozone","","33-007-4001","AQS","35","6"
"11/07/2017","39","Ozone","","33-007-4001","AQS","39","."
"11/08/2017","44","Ozone","","33-007-4001","AQS","44","."
"11/09/2017","43","Ozone","","33-007-4001","AQS","43","10"
"11/10/2017","32","Ozone","","33-007-4001","AQS","32","."
"11/11/2017","45","Ozone","","33-007-4001","AQS","45","."
"11/12/2017","47","Ozone","","33-007-4001","AQS","47","6"
"11/13/2017","44","Ozone","","33-007-4001","AQS","44","."
"11/14/2017","40","Ozone","","33-007-4001","AQS","40","."
"11/15/2017","41","Ozone","","33-007-4001","AQS","41","11"
"11/16/2017","36","Ozone","","33-007-4001","AQS","36","."
"11/17/2017","42","Ozone","","33-007-4001","AQS","42","."
"11/18/2017","42","Ozone","","33-007-4001","AQS","42","5"
"11/19/2017","32","Ozone","","33-007-4001","AQS","32","."
"11/20/2017","31","Ozone","","33-007-4001","AQS","31","."
"11/21/2017","40","Ozone","","33-007-4001","AQS","40","10"
"11/22/2017","38","Ozone","","33-007-4001","AQS","38","."
"11/23/2017","38","Ozone","","33-007-4001","AQS","38","."
"11/24/2017","39","Ozone","","33-007-4001","AQS","39","9"
"11/25/2017","35","Ozone","","33-007-4001","AQS","35","."
"11/26/2017","32","Ozone","","33-007-4001","AQS","32","."
"11/27/2017","41","Ozone","","33-007-4001","AQS","41","6"
"11/28/2017","40","Ozone","","33-007-4001","AQS","40","."
"11/29/2017","44","Ozone","","33-007-4001","AQS","44","."
"11/30/2017","45","Ozone","","33-007-4001","AQS","45","6"
"12/01/2017","41","Ozone","","33-007-4001","AQS","41","."
"12/02/2017","40","Ozone","","33-007-4001","AQS","40","."
"12/03/2017","36","Ozone","","33-007-4001","AQS","36","8"
"12/04/2017","40","Ozone","","33-007-4001","AQS","40","."
"12/05/2017","33","Ozone","","33-007-4001","AQS","33","."
"12/06/2017","33","Ozone","","33-007-4001","AQS","33","6"
"12/07/2017","27","Ozone","","33-007-4001","AQS","27","."
"12/08/2017","36","Ozone","","33-007-4001","AQS","36","."
"12/09/2017","38","Ozone","","33-007-4001","AQS","38","7"
"12/10/2017","33","Ozone","","33-007-4001","AQS","33","."
"12/11/2017","35","Ozone","","33-007-4001","AQS","35","."
"12/12/2017","29","Ozone","","33-007-4001","AQS","29","6"
"12/13/2017","32","Ozone","","33-007-4001","AQS","32","."
"12/14/2017","36","Ozone","","33-007-4001","AQS","36","."
"12/15/2017","37","Ozone","","33-007-4001","AQS","37","3"
"12/16/2017","35","Ozone","","33-007-4001","AQS","35","."
"12/17/2017","44","Ozone","","33-007-4001","AQS","44","."
"12/18/2017","8","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","8"
"12/21/2017","10","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","10"
"12/24/2017","8","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","8"
"12/27/2017","5","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","5"
"12/30/2017","8","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","8"
