"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/30/2021","39","PM2.5","PS 314","36-047-0052","AQS","10","34",".","39","31"
"10/31/2021","33","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","29","9","33","17"
"11/01/2021","38","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","32",".","38","37"
"11/02/2021","38","NO2","Fort Lee Near Road","34-003-0010","AQS","9","30",".","37","38"
"11/03/2021","33","PM2.5","Toms River","34-029-2002","AQS","7","30","7","33","30"
"11/04/2021","40","PM2.5","Jersey City Firehouse","34-017-1003","AQS","9","31",".","40","35"
"11/05/2021","53","PM2.5","Rutgers University","34-023-0011","AQS","14","31",".","53","39"
"11/06/2021","62","PM2.5","Rahway","34-039-2003","AQS","15","36","19","62","47"
"11/07/2021","70","PM2.5","Elizabeth Lab","34-039-0004","AQS","17","39",".","70","42"
"11/08/2021","67","PM2.5","Elizabeth Lab","34-039-0004","AQS","24","38",".","67","54"
"11/09/2021","72","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","26","44","31","72","61"
"11/10/2021","62","PM2.5","Newark Firehouse","34-013-0003","AQS","17","37",".","62","54"
"11/11/2021","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","37",".","50","49"
"11/12/2021","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","41","19","53","36"
"11/13/2021","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","34",".","48","44"
"11/14/2021","33","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","21",".","33","19"
"11/15/2021","28","PM2.5","Newark Firehouse","34-013-0003","AQS","6","25","7","28","27"
"11/16/2021","33","PM2.5","EISENHOWER PARK","36-059-0005","AQS","6","28",".","33","33"
"11/17/2021","77","NO2","Elizabeth Lab","34-039-0004","AQS","15","41",".","55","77"
"11/18/2021","70","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","41","24","70","45"
"11/19/2021","29","Ozone","Flax Pond","36-103-0044","AQS","5","29",".","27","22"
"11/20/2021","34","NO2","QUEENS COLLEGE 2","36-081-0124","AQS","7","27",".","29","34"
"11/21/2021","46","PM2.5","Flemington","34-019-0001","AQS","7","31","12","46","29"
"11/22/2021","36","PM2.5","Newark Firehouse","34-013-0003","AQS","6","28",".","36","25"
"11/23/2021","31","Ozone","Chester","34-027-3001","AQS","3","31",".","27","25"
"11/24/2021","35","NO2","QUEENS COLLEGE 2","36-081-0124","AQS","6","31","9","32","35"
"11/25/2021","62","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","7","31",".","62","39"
"11/26/2021","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","27",".","54","36"
"11/27/2021","35","Ozone","MILLBROOK","36-027-0007","AQS","5","35","5","28","19"
"11/28/2021","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","31",".","52","36"
"11/29/2021","43","PM2.5","Intermediate School 143","36-061-0115","AQS","9","31",".","43","35"
"11/30/2021","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","30","16","57","49"
"12/01/2021","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","31",".","52","42"
"12/02/2021","64","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","33",".","64","38"
"12/03/2021","37","Ozone","MILLBROOK","36-027-0007","AQS","5","37",".","32","29"
"12/04/2021","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","31",".","48","37"
"12/05/2021","52","PM2.5","Flemington","34-019-0001","AQS","10","35",".","52","34"
"12/06/2021","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","42","17","58","38"
"12/07/2021","42","PM2.5","Toms River","34-029-2002","AQS","5","32",".","42","26"
"12/08/2021","55","PM2.5","Toms River","34-029-2002","AQS","8","26",".","55","38"
"12/09/2021","53","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","7","31",".","53","37"
"12/10/2021","64","PM2.5","IS 52","36-005-0110","AQS","14","27",".","64","43"
"12/11/2021","63","PM2.5","Elizabeth Lab","34-039-0004","AQS","16","34",".","63","46"
"12/12/2021","37","Ozone","MILLBROOK","36-027-0007","AQS","6","37","6","32","30"
"12/13/2021","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","33",".","53","33"
"12/14/2021","52","NO2","Elizabeth Lab","34-039-0004","AQS","9","32",".","49","52"
"12/15/2021","44","NO2","Elizabeth Lab","34-039-0004","AQS","10","31","19","40","44"
"12/16/2021","52","PM2.5","Intermediate School 143","36-061-0115","AQS","9","31",".","52","37"
"12/17/2021","45","PM2.5","Intermediate School 143","36-061-0115","AQS","8","39",".","45","35"
"12/18/2021","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","25","11","52","32"
"12/19/2021","33","Ozone","MT NINHAM","36-079-0005","AQS","11","33",".","30","23"
"12/20/2021","39","NO2","IS 52","36-005-0110","AQS","10","31",".","34","39"
"12/21/2021","62","PM2.5","Jersey City Firehouse","34-017-1003","AQS","11","21","23","62","42"
"12/22/2021","49","PM2.5","Newark Firehouse","34-013-0003","AQS","11","31",".","49","37"
"12/23/2021","44","PM2.5","Intermediate School 143","36-061-0115","AQS","7","33",".","44","35"
"12/24/2021","61","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","29","18","61","34"
"12/25/2021","78","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","13","21",".","78","32"
"12/26/2021","35","PM2.5","Rutgers University","34-023-0011","AQS","13","31",".","35","15"
"12/27/2021","32","NO2","Newark Firehouse","34-013-0003","AQS","9","27","9","29","32"
"12/28/2021","52","PM2.5","IS 52","36-005-0110","AQS","9","22",".","52","34"
"12/29/2021","66","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","20",".","66","36"
"12/30/2021","76","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","12","26","76","33"
"12/31/2021","64","PM2.5","IS 52","36-005-0110","AQS","9","20",".","64","25"
