"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/31/2015","39","PM2.5","Rahway","34-039-2003","AQS","10","29",".","39","29"
"11/01/2015","51","PM2.5","Rahway","34-039-2003","AQS","9","31",".","51","28"
"11/02/2015","62","NO2","Fort Lee Near Road","34-003-0010","AQS","14","31","23","53","62"
"11/03/2015","67","NO2","Elizabeth Lab","34-039-0004","AQS","20","39",".","62","67"
"11/04/2015","65","PM2.5","IS 74","36-005-0112","AQS","17","42",".","65","65"
"11/05/2015","95","PM2.5","Union City","34-017-2002","AQS","17","35","23","95","60"
"11/06/2015","55","PM2.5","Fort Lee Near Road","34-003-0010","AQS","15","29",".","55","27"
"11/07/2015","44","PM2.5","Fort Lee Near Road","34-003-0010","AQS","10","30",".","44","32"
"11/08/2015","40","PM2.5","Rahway","34-039-2003","AQS","13","31","7","40","34"
"11/09/2015","74","NO2","Fort Lee Near Road","34-003-0010","AQS","20","30",".","54","74"
"11/10/2015","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","29",".","52","50"
"11/11/2015","41","NO2","Elizabeth Lab","34-039-0004","AQS","8","31","5","33","41"
"11/12/2015","33","NO2","Elizabeth Lab","34-039-0004","AQS","10","27",".","30","33"
"11/13/2015","31","Ozone","MT NINHAM","36-079-0005","AQS","8","31",".","24","26"
"11/14/2015","31","Ozone","Flemington","34-019-0001","AQS","6","31","6","28","22"
"11/15/2015","37","NO2","IS 52","36-005-0110","AQS","8","32",".","36","37"
"11/16/2015","53","PM2.5","Fort Lee Near Road","34-003-0010","AQS","11","41",".","53","52"
"11/17/2015","51","PM2.5","PS 19","36-061-0128","AQS","10","26","13","51","35"
"11/18/2015","42","NO2","Elizabeth Lab","34-039-0004","AQS","10","31",".","30","42"
"11/19/2015","31","Ozone","Rutgers University","34-023-0011","AQS","9","31",".","28","27"
"11/20/2015","34","Ozone","Rockland County","36-087-0005","AQS","8","34","9","31","33"
"11/21/2015","38","PM2.5","Rahway","34-039-2003","AQS","13","31",".","38","37"
"11/22/2015","33","PM2.5","Intermediate School 143","36-061-0115","AQS","11","32",".","33","30"
"11/23/2015","37","PM2.5","Rahway","34-039-2003","AQS","6","32","3","37","36"
"11/24/2015","52","PM2.5","IS 74","36-005-0112","AQS","11","27",".","52","44"
"11/25/2015","67","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","28",".","67","62"
"11/26/2015","65","PM2.5","Rahway","34-039-2003","AQS","19","31","22","65","48"
"11/27/2015","61","NO2","Bayonne","34-017-0006","AQS","18","35",".","52","61"
"11/28/2015","40","PM2.5","DIVISION STREET","36-061-0134","AQS","10","25",".","40","31"
"11/29/2015","41","PM2.5","IS 45","36-061-0079","AQS","8","30","4","41","30"
"11/30/2015","62","PM2.5","PS 19","36-061-0128","AQS","8","25",".","62","39"
"12/01/2015","41","NO2","Elizabeth Lab","34-039-0004","AQS","10","30",".","39","41"
"12/02/2015","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","18","14","18","62","46"
"12/03/2015","39","PM2.5","IS 74","36-005-0112","AQS","13","28",".","39","25"
"12/04/2015","44","PM2.5","PS 19","36-061-0128","AQS","8","28",".","44","36"
"12/05/2015","59","PM2.5","IS 52","36-005-0110","AQS","14","25","13","59","38"
"12/06/2015","79","PM2.5","Jersey City Firehouse","34-017-1003","AQS","23","20",".","79","40"
"12/07/2015","89","PM2.5","Fort Lee Near Road","34-003-0010","AQS","14","26",".","89","49"
"12/08/2015","60","PM2.5","PS 19","36-061-0128","AQS","13","23","22","60","51"
"12/09/2015","87","PM2.5","Fort Lee Near Road","34-003-0010","AQS","22","33",".","87","51"
"12/10/2015","68","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","13","32",".","68","46"
"12/11/2015","85","PM2.5","Union City","34-017-2002","AQS","14","30","31","85","46"
"12/12/2015","96","PM2.5","Fort Lee Near Road","34-003-0010","AQS","17","29",".","96","49"
"12/13/2015","91","PM2.5","Fort Lee Near Road","34-003-0010","AQS","18","21",".","91","52"
"12/14/2015","61","PM2.5","Newark Firehouse","34-013-0003","AQS","14","31","30","61","34"
"12/15/2015","34","Ozone","Rockland County","36-087-0005","AQS","8","34",".","27","26"
"12/16/2015","36","PM2.5","Fort Lee Near Road","34-003-0010","AQS","11","28",".","36","25"
"12/17/2015","38","PM2.5","DIVISION STREET","36-061-0134","AQS","14","26","14","38","36"
"12/18/2015","42","PM2.5","Fort Lee Near Road","34-003-0010","AQS","11","27",".","42","41"
"12/19/2015","38","PM2.5","Intermediate School 143","36-061-0115","AQS","7","32",".","38","25"
"12/20/2015","45","PM2.5","HOLTSVILLE","36-103-0009","AQS","10","32","7","45","31"
"12/21/2015","48","PM2.5","Intermediate School 143","36-061-0115","AQS","13","31",".","48","41"
"12/22/2015","55","PM2.5","Intermediate School 143","36-061-0115","AQS","14","28",".","55","38"
"12/23/2015","64","PM2.5","Fort Lee Near Road","34-003-0010","AQS","14","25","17","64","49"
"12/24/2015","52","PM2.5","Intermediate School 143","36-061-0115","AQS","13","24",".","52","36"
"12/25/2015","62","PM2.5","IS 74","36-005-0112","AQS","13","32",".","62","33"
"12/26/2015","38","PM2.5","Union City","34-017-2002","AQS","13","32","7","38","24"
"12/27/2015","43","PM2.5","Fort Lee Near Road","34-003-0010","AQS","9","28",".","43","28"
"12/28/2015","35","PM2.5","PS 19","36-061-0128","AQS","7","31",".","35","27"
"12/29/2015","41","NO2","Elizabeth Lab","34-039-0004","AQS","8","31","6","37","41"
"12/30/2015","66","PM2.5","Elizabeth Lab","34-039-0004","AQS","15","19",".","66","41"
"12/31/2015","40","PM2.5","MASPETH LIBRARY","36-081-0120","AQS","13","27",".","40","27"
