"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/28/2020","31","PM2.5","Toms River","34-029-2002","AQS","9","17",".","31","29"
"10/29/2020","36","NO2","Elizabeth Lab","34-039-0004","AQS","9","28",".","31","36"
"10/30/2020","31","Ozone","RIVERHEAD","36-103-0004","AQS","8","31","3","28","30"
"10/31/2020","43","PM2.5","Toms River","34-029-2002","AQS","8","30",".","43","29"
"11/01/2020","46","PM2.5","Flemington","34-019-0001","AQS","6","32",".","46","26"
"11/02/2020","35","PM2.5","Intermediate School 143","36-061-0115","AQS","3","33","5","35","34"
"11/03/2020","47","PM2.5","Intermediate School 143","36-061-0115","AQS","5","31",".","47","35"
"11/04/2020","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","42",".","52","45"
"11/05/2020","58","PM2.5","Rahway","34-039-2003","AQS","10","41","19","58","49"
"11/06/2020","60","PM2.5","Rahway","34-039-2003","AQS","10","45",".","60","44"
"11/07/2020","72","PM2.5","EISENHOWER PARK","36-059-0005","AQS","13","49",".","72","52"
"11/08/2020","92","PM2.5","Newark Firehouse","34-013-0003","AQS","22","49","34","92","74"
"11/09/2020","99","PM2.5","Newark Firehouse","34-013-0003","AQS","28","44",".","99","90"
"11/10/2020","67","PM2.5","Elizabeth Lab","34-039-0004","AQS","16","33",".","67","41"
"11/11/2020","41","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","24","12","41","28"
"11/12/2020","39","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","23",".","39","25"
"11/13/2020","31","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","24",".","31","25"
"11/14/2020","67","PM2.5","Rahway","34-039-2003","AQS","8","31",".","67","34"
"11/15/2020","74","PM2.5","Rutgers University","34-023-0011","AQS","13","39",".","74","34"
"11/16/2020","41","NO2","Bayonne","34-017-0006","AQS","11","31",".","40","41"
"11/17/2020","51","PM2.5","Intermediate School 143","36-061-0115","AQS","13","33","9","51","43"
"11/18/2020","33","PM2.5","Fort Lee Near Road","34-003-0010","AQS","3","32",".","33","31"
"11/19/2020","40","NO2","Bayonne","34-017-0006","AQS","6","31",".","37","40"
"11/20/2020","51","PM2.5","Flemington","34-019-0001","AQS","6","33",".","51","42"
"11/21/2020","57","PM2.5","Rutgers University","34-023-0011","AQS","6","34",".","57","37"
"11/22/2020","32","PM2.5","IS 52","36-005-0110","AQS","5","32",".","32","21"
"11/23/2020","40","NO2","Elizabeth Lab","34-039-0004","AQS","5","31","13","39","40"
"11/24/2020","35","PM2.5","Queens College Near Road","36-081-0125","AQS","8","28",".","35","34"
"11/25/2020","43","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","28",".","43","43"
"11/26/2020","40","PM2.5","Fort Lee Near Road","34-003-0010","AQS","7","34",".","40","34"
"11/27/2020","42","PM2.5","EISENHOWER PARK","36-059-0005","AQS","8","25",".","42","32"
"11/28/2020","34","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","27",".","34","30"
"11/29/2020","55","PM2.5","Flemington","34-019-0001","AQS","7","29","11","55","36"
"11/30/2020","45","PM2.5","Flemington","34-019-0001","AQS","9","31",".","45","45"
"12/01/2020","44","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","25",".","44","27"
"12/02/2020","31","Ozone","MT NINHAM","36-079-0005","AQS","2","31","6","29","25"
"12/03/2020","40","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","29",".","40","40"
"12/04/2020","47","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","23",".","47","35"
"12/05/2020","46","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","6","24","6","46","34"
"12/06/2020","31","Ozone","Chester","34-027-3001","AQS","2","31",".","20","14"
"12/07/2020","41","NO2","Fort Lee Near Road","34-003-0010","AQS","6","31",".","26","41"
"12/08/2020","31","NO2","Bayonne","34-017-0006","AQS","3","29","6","30","31"
"12/09/2020","56","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","23",".","56","37"
"12/10/2020","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","29",".","48","42"
"12/11/2020","69","PM2.5","Elizabeth Lab","34-039-0004","AQS","16","30","25","69","53"
"12/12/2020","127","PM2.5","Newark Firehouse","34-013-0003","AQS","17","34",".","127","52"
"12/13/2020","63","PM2.5","Rahway","34-039-2003","AQS","14","29",".","63","35"
"12/14/2020","33","PM2.5","Jersey City Firehouse","34-017-1003","AQS","6","25","4","33","27"
"12/15/2020","30","PM2.5","Intermediate School 143","36-061-0115","AQS","5","28",".","30","29"
"12/16/2020","36","NO2","Elizabeth Lab","34-039-0004","AQS","5","31",".","27","36"
"12/17/2020","33","Ozone","Chester","34-027-3001","AQS","3","33","6","30","31"
"12/18/2020","45","NO2","Fort Lee Near Road","34-003-0010","AQS","7","32",".","41","45"
"12/19/2020","60","PM2.5","NEWBURGH","36-071-0002","AQS","9","28",".","60","47"
"12/20/2020","77","PM2.5","Flemington","34-019-0001","AQS","9","16",".","77","42"
"12/21/2020","85","PM2.5","Flemington","34-019-0001","AQS","11","25",".","85","46"
"12/22/2020","71","PM2.5","Fort Lee Near Road","34-003-0010","AQS","7","33",".","71","31"
"12/23/2020","38","PM2.5","Newark Firehouse","34-013-0003","AQS","7","31","10","38","37"
"12/24/2020","54","PM2.5","Toms River","34-029-2002","AQS","7","34",".","54","41"
"12/25/2020","48","PM2.5","CCNY","36-061-0135","AQS","5","38",".","48","12"
"12/26/2020","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","3","23","8","50","14"
"12/27/2020","55","PM2.5","EISENHOWER PARK","36-059-0005","AQS","6","29",".","55","36"
"12/28/2020","55","PM2.5","Flemington","34-019-0001","AQS","6","30",".","55","42"
"12/29/2020","51","PM2.5","NEWBURGH","36-071-0002","AQS","7","34","8","51","33"
"12/30/2020","45","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","32",".","45","41"
"12/31/2020","51","PM2.5","Intermediate School 143","36-061-0115","AQS","5","28",".","51","34"
