"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/09/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"02/10/2019","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"02/11/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","30"
"02/12/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"02/13/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"02/14/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","27"
"02/15/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"02/16/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"02/17/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","18"
"02/18/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"02/19/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"02/20/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","21"
"02/21/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"02/22/2019","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"02/23/2019","49","PM2.5","DUNKIRK","36-013-0006","AQS","38","49"
"02/24/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"02/25/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"02/26/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","15"
"02/27/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"02/28/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"03/01/2019","55","PM2.5","DUNKIRK","36-013-0006","AQS","43","55"
"03/02/2019","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"03/03/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"03/04/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","20"
"03/05/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"03/06/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"03/07/2019","48","Ozone","DUNKIRK","36-013-0006","AQS","48","43"
"03/08/2019","64","Ozone","DUNKIRK","36-013-0006","AQS","64","."
"03/09/2019","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"03/10/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","23"
"03/11/2019","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"03/12/2019","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"03/13/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","28"
"03/14/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"03/15/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"03/16/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","6"
"03/17/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"03/18/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"03/19/2019","49","PM2.5","DUNKIRK","36-013-0006","AQS","42","49"
"03/20/2019","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"03/21/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"03/22/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","24"
"03/23/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"03/24/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"03/25/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","17"
"03/26/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"03/27/2019","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"03/28/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","23"
"03/29/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"03/30/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"03/31/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","6"
"04/01/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/02/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/03/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","36"
"04/04/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"04/05/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"04/06/2019","51","PM2.5","DUNKIRK","36-013-0006","AQS","46","51"
"04/07/2019","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"04/08/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/09/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","18"
"04/10/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"04/11/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"04/12/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","23"
"04/13/2019","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"04/14/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"04/15/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","8"
"04/16/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"04/17/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"04/18/2019","64","Ozone","DUNKIRK","36-013-0006","AQS","64","34"
"04/19/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"04/20/2019","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"04/21/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","20"
"04/22/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/23/2019","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"04/24/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","8"
"04/25/2019","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"04/26/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"04/27/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","10"
